Ticket ID,Ticket Status,Ticket Priority,Date of Purchase,Time to Resolution,Lifespan_Hours
7302,Closed,Critical,2021-06-18,2023-06-01 05:36:08,17117.602222222224
7303,Closed,Medium,2021-01-03,2023-06-02 00:00:10,21120.00277777778
7304,Pending Customer Response,High,2020-06-12,,
7305,Pending Customer Response,Medium,2020-01-22,,
7306,Open,High,2021-11-08,,
7307,Open,Low,2021-01-31,,
7308,Pending Customer Response,Critical,2021-09-17,,
7309,Pending Customer Response,High,2020-02-26,,
7310,Closed,Low,2021-03-31,2023-06-01 21:35:20,19029.588888888888
7311,Pending Customer Response,Low,2020-10-10,,
7312,Pending Customer Response,Medium,2021-03-12,,
7313,Open,Low,2021-07-04,,
7314,Pending Customer Response,Critical,2020-06-09,,
7315,Closed,Medium,2020-09-22,2023-06-01 23:56:28,23591.94111111111
7316,Pending Customer Response,Low,2020-01-19,,
7317,Pending Customer Response,Critical,2021-03-02,,
7318,Closed,High,2020-03-09,2023-06-01 13:36:33,28309.609166666665
7319,Closed,Critical,2020-09-10,2023-06-01 21:01:34,23877.02611111111
7320,Closed,High,2020-05-31,2023-06-02 00:19:35,26328.32638888889
7321,Open,Low,2021-05-26,,
7322,Open,Low,2021-06-09,,
7323,Pending Customer Response,Low,2020-09-17,,
7324,Pending Customer Response,Medium,2021-01-18,,
7325,Closed,Low,2020-04-27,2023-06-01 06:54:43,27126.911944444444
7326,Closed,Critical,2020-11-12,2023-06-01 13:07:45,22357.129166666666
7327,Closed,Critical,2020-02-10,2023-06-01 08:08:46,28976.14611111111
7328,Closed,Critical,2021-06-23,2023-06-01 04:42:47,16996.713055555556
7329,Closed,Low,2021-10-21,2023-06-01 19:30:49,14131.513611111111
7330,Pending Customer Response,Critical,2020-12-15,,
7331,Closed,Critical,2021-02-23,2023-06-01 11:07:52,19883.13111111111
7332,Closed,Low,2020-03-26,2023-06-01 23:29:54,27911.498333333333
7333,Closed,Critical,2020-08-18,2023-06-01 03:17:56,24411.29888888889
7334,Closed,Low,2021-06-18,2023-06-01 18:48:58,17130.81611111111
7335,Closed,High,2020-05-13,2023-06-01 19:02:00,26755.033333333333
7336,Open,Medium,2021-05-15,,
7337,Pending Customer Response,Medium,2020-08-25,,
7338,Open,Medium,2021-08-03,,
7339,Pending Customer Response,Medium,2021-09-22,,
7340,Closed,Critical,2021-11-09,2023-06-01 03:08:08,13659.135555555555
7341,Closed,Low,2021-10-29,2023-06-01 08:40:10,13928.669444444444
7342,Closed,Critical,2021-02-02,2023-06-01 03:38:11,20379.636388888888
7343,Closed,Low,2021-05-25,2023-06-01 19:29:13,17707.486944444445
7344,Open,High,2020-03-23,,
7345,Pending Customer Response,Critical,2020-09-06,,
7346,Pending Customer Response,High,2021-11-25,,
7347,Open,Critical,2020-12-19,,
7348,Pending Customer Response,Critical,2020-12-04,,
7349,Open,High,2020-07-29,,
7350,Closed,High,2021-12-21,2023-06-01 16:12:22,12664.20611111111
7351,Closed,High,2021-01-29,2023-06-01 09:26:24,20481.44
7352,Pending Customer Response,Medium,2021-11-06,,
7353,Open,Low,2020-01-18,,
7354,Pending Customer Response,Medium,2020-12-15,,
7355,Open,High,2021-12-30,,
7356,Open,Low,2020-02-26,,
7357,Closed,Low,2021-01-06,2023-06-01 08:53:32,21032.89222222222
7358,Open,High,2021-10-07,,
7359,Closed,Medium,2020-12-02,2023-06-01 01:00:34,21865.009444444444
7360,Closed,Low,2020-06-22,2023-06-01 05:37:36,25781.626666666667
7361,Pending Customer Response,Low,2021-08-14,,
7362,Open,Low,2021-01-18,,
7363,Open,Low,2020-07-09,,
7364,Open,High,2021-11-26,,
7365,Pending Customer Response,Low,2020-03-10,,
7366,Closed,Critical,2021-02-09,2023-06-01 03:39:46,20211.66277777778
7367,Pending Customer Response,Medium,2021-04-10,,
7368,Pending Customer Response,Critical,2020-04-03,,
7369,Open,Low,2020-07-26,,
7370,Open,High,2020-02-04,,
7371,Closed,Low,2020-01-28,2023-06-01 01:05:54,29281.09833333333
7372,Closed,Critical,2021-11-08,2023-06-01 09:35:55,13689.59861111111
7373,Open,Critical,2021-07-29,,
7374,Closed,High,2021-04-14,2023-06-01 02:12:57,18674.215833333332
7375,Closed,Low,2021-02-23,2023-06-01 16:58:58,19888.98277777778
7376,Pending Customer Response,Low,2021-07-02,,
7377,Open,Medium,2021-04-19,,
7378,Closed,Critical,2020-02-23,2023-06-01 04:19:01,28660.316944444443
7379,Pending Customer Response,Medium,2020-02-27,,
7380,Pending Customer Response,Medium,2021-09-09,,
7381,Open,High,2021-04-17,,
7382,Pending Customer Response,Critical,2021-08-08,,
7383,Pending Customer Response,Medium,2021-04-21,,
7384,Open,Medium,2020-02-28,,
7385,Pending Customer Response,High,2020-06-03,,
7386,Open,Low,2021-08-06,,
7387,Closed,High,2020-06-10,2023-06-01 00:39:14,26064.65388888889
7388,Closed,Medium,2021-01-19,2023-06-01 13:58:16,20725.97111111111
7389,Closed,High,2020-12-05,2023-06-01 13:28:17,21805.471388888887
7390,Closed,Critical,2021-06-07,2023-06-01 16:53:19,17392.88861111111
7391,Open,Medium,2021-08-07,,
7392,Pending Customer Response,Low,2020-04-10,,
7393,Closed,High,2020-03-08,2023-06-01 00:56:24,28320.94
7394,Closed,High,2021-04-16,2023-06-01 17:52:25,18641.87361111111
7395,Open,High,2021-04-08,,
7396,Pending Customer Response,Critical,2021-08-01,,
7397,Pending Customer Response,Critical,2021-06-16,,
7398,Pending Customer Response,Medium,2021-09-26,,
7399,Closed,Critical,2020-01-15,2023-06-01 07:14:32,29599.242222222223
7400,Open,Low,2021-12-12,,
7401,Open,Low,2020-01-30,,
7402,Closed,Low,2020-02-24,2023-06-01 21:11:36,28653.193333333333
7403,Closed,Critical,2020-06-29,2023-06-01 06:11:38,25614.193888888887
7404,Pending Customer Response,High,2021-03-07,,
7405,Closed,High,2021-04-24,2023-06-01 16:23:41,18448.394722222223
7406,Closed,High,2020-11-04,2023-06-01 18:15:43,22554.261944444443
7407,Pending Customer Response,Low,2020-10-23,,
7408,Open,Critical,2020-12-26,,
7409,Closed,Critical,2020-12-16,2023-06-01 17:55:48,21545.93
7410,Open,High,2021-11-04,,
7411,Pending Customer Response,Medium,2021-04-10,,
7412,Open,Low,2020-07-28,,
7413,Closed,High,2021-05-31,2023-06-01 18:53:54,17562.898333333334
7414,Open,High,2021-10-13,,
7415,Open,High,2021-07-19,,
7416,Open,Low,2021-08-14,,
7417,Open,Medium,2021-11-25,,
7418,Open,Critical,2020-09-22,,
7419,Open,Medium,2020-08-28,,
7420,Closed,High,2021-07-04,2023-06-01 08:02:05,16736.034722222223
7421,Open,Medium,2020-03-15,,
7422,Pending Customer Response,Medium,2021-03-01,,
7423,Open,Medium,2020-04-25,,
7424,Pending Customer Response,Low,2020-12-10,,
7425,Pending Customer Response,Medium,2020-09-10,,
7426,Open,Critical,2020-12-27,,
7427,Open,Low,2021-04-04,,
7428,Open,High,2021-04-25,,
7429,Closed,Critical,2020-11-17,2023-06-01 05:28:18,22229.471666666668
7430,Pending Customer Response,Critical,2020-12-28,,
7431,Closed,Medium,2020-03-06,2023-06-01 06:43:20,28374.722222222223
7432,Closed,Medium,2021-04-06,2023-06-01 19:02:21,18883.039166666666
7433,Open,Medium,2020-11-14,,
7434,Closed,Low,2021-12-26,2023-06-01 19:26:25,12547.440277777778
7435,Pending Customer Response,Medium,2021-07-08,,
7436,Open,Critical,2020-10-23,,
7437,Pending Customer Response,Critical,2020-08-24,,
7438,Pending Customer Response,Critical,2021-04-15,,
7439,Open,High,2021-02-19,,
7440,Open,Medium,2021-07-26,,
7441,Closed,Critical,2021-05-08,2023-06-01 02:19:33,18098.325833333332
7442,Pending Customer Response,Low,2021-02-25,,
7443,Open,Critical,2021-11-15,,
7444,Open,Medium,2021-07-05,,
7445,Closed,Low,2020-11-17,2023-06-01 14:05:40,22238.094444444443
7446,Pending Customer Response,High,2021-10-27,,
7447,Pending Customer Response,Medium,2021-11-07,,
7448,Open,High,2020-06-13,,
7449,Closed,High,2020-02-14,2023-06-01 20:05:46,28892.09611111111
7450,Closed,Low,2020-06-27,2023-06-01 03:12:47,25659.213055555556
7451,Open,Medium,2021-06-16,,
7452,Pending Customer Response,High,2021-05-26,,
7453,Pending Customer Response,Low,2020-01-03,,
7454,Closed,High,2021-06-20,2023-06-01 11:48:54,17075.815
7455,Open,Medium,2020-07-25,,
7456,Pending Customer Response,Medium,2020-06-03,,
7457,Closed,Medium,2020-09-22,2023-06-01 17:21:58,23585.36611111111
7458,Open,Critical,2021-06-03,,
7459,Open,Low,2020-11-21,,
7460,Pending Customer Response,Critical,2021-11-28,,
7461,Pending Customer Response,Medium,2021-11-26,,
7462,Pending Customer Response,Low,2021-08-28,,
7463,Pending Customer Response,Low,2020-06-20,,
7464,Closed,Low,2020-08-20,2023-06-01 06:53:06,24366.885
7465,Closed,Low,2020-06-23,2023-06-01 17:37:08,25769.61888888889
7466,Open,Medium,2021-04-06,,
7467,Pending Customer Response,Critical,2021-04-03,,
7468,Pending Customer Response,Critical,2020-03-24,,
7469,Pending Customer Response,Low,2020-04-03,,
7470,Open,Low,2021-01-09,,
7471,Closed,Low,2020-04-23,2023-06-01 06:33:16,27222.554444444446
7472,Pending Customer Response,High,2021-03-29,,
7473,Pending Customer Response,High,2020-12-29,,
7474,Closed,High,2021-10-09,2023-06-01 15:01:21,14415.0225
7475,Closed,Low,2021-07-09,2023-06-01 09:42:23,16617.706388888888
7476,Pending Customer Response,Critical,2020-07-12,,
7477,Closed,Medium,2020-04-07,2023-06-01 07:17:26,27607.290555555555
7478,Closed,Critical,2021-04-06,2023-06-01 18:06:28,18882.10777777778
7479,Closed,Critical,2021-07-07,2023-06-01 07:28:30,16663.475
7480,Closed,Critical,2020-10-14,2023-06-01 21:36:31,23061.60861111111
7481,Open,Critical,2020-07-05,,
7482,Pending Customer Response,Low,2021-02-19,,
7483,Pending Customer Response,Critical,2021-11-06,,
7484,Open,Medium,2020-06-04,,
7485,Open,Low,2020-01-14,,
7486,Closed,Medium,2020-08-29,2023-06-01 03:57:40,24147.96111111111
7487,Open,Medium,2020-07-02,,
7488,Closed,Medium,2020-07-02,2023-06-01 13:30:43,25549.511944444443
7489,Open,Medium,2021-08-16,,
7490,Pending Customer Response,Low,2020-10-19,,
7491,Closed,High,2021-09-18,2023-06-01 13:28:48,14917.48
7492,Open,Low,2020-03-17,,
7493,Open,Low,2021-05-27,,
7494,Closed,Critical,2020-02-25,2023-06-01 08:11:51,28616.1975
7495,Closed,Low,2021-05-04,2023-06-01 08:02:53,18200.048055555555
7496,Closed,High,2020-05-13,2023-06-01 22:52:55,26758.881944444445
7497,Open,Medium,2021-01-10,,
7498,Pending Customer Response,Critical,2021-01-11,,
7499,Open,High,2021-08-16,,
7500,Open,Medium,2020-04-30,,
7501,Pending Customer Response,Low,2020-08-08,,
7502,Closed,High,2021-11-02,2023-06-01 21:34:03,13845.5675
7503,Open,Critical,2020-01-11,,
7504,Closed,Low,2021-10-08,2023-06-01 18:22:06,14442.368333333334
7505,Open,Medium,2021-01-06,,
7506,Closed,High,2021-07-16,2023-06-01 10:17:08,16450.285555555554
7507,Closed,Critical,2021-06-21,2023-06-01 20:52:08,17060.86888888889
7508,Pending Customer Response,Medium,2021-11-29,,
7509,Pending Customer Response,Critical,2021-09-09,,
7510,Closed,High,2020-02-06,2023-06-01 17:10:13,29081.17027777778
7511,Pending Customer Response,Medium,2020-12-02,,
7512,Closed,Medium,2021-08-30,2023-06-01 14:15:16,15374.254444444445
7513,Open,Medium,2021-09-02,,
7514,Closed,Low,2021-08-05,2023-06-01 15:56:19,15975.93861111111
7515,Pending Customer Response,High,2021-09-17,,
7516,Pending Customer Response,High,2020-12-04,,
7517,Closed,Low,2020-08-18,2023-06-01 16:44:24,24424.74
7518,Open,Medium,2021-12-25,,
7519,Closed,Low,2021-01-18,2023-06-01 02:48:25,20738.806944444445
7520,Closed,Critical,2020-10-21,2023-06-01 08:44:26,22880.740555555556
7521,Closed,Low,2020-07-31,2023-06-01 03:18:27,24843.3075
7522,Pending Customer Response,Low,2020-09-22,,
7523,Closed,Critical,2021-12-20,2023-06-01 21:44:31,12693.741944444444
7524,Closed,Low,2021-06-12,2023-06-01 01:04:31,17257.075277777778
7525,Pending Customer Response,Medium,2021-05-28,,
7526,Closed,High,2021-12-26,2023-06-01 02:33:35,12530.559722222222
7527,Pending Customer Response,High,2020-03-06,,
7528,Closed,Medium,2021-12-01,2023-06-01 01:24:37,13129.410277777777
7529,Pending Customer Response,Critical,2021-11-07,,
7530,Pending Customer Response,Low,2021-02-15,,
7531,Closed,High,2021-01-10,2023-06-01 07:58:41,20935.978055555555
7532,Open,Low,2021-01-31,,
7533,Closed,High,2020-07-23,2023-06-01 17:42:44,25049.71222222222
7534,Open,Medium,2021-07-21,,
7535,Pending Customer Response,Critical,2021-06-23,,
7536,Pending Customer Response,High,2021-04-06,,
7537,Open,Low,2020-09-25,,
7538,Closed,Medium,2021-12-04,2023-06-01 19:58:50,13075.980555555556
7539,Open,High,2021-02-04,,
7540,Closed,High,2020-03-07,2023-06-01 21:39:54,28365.665
7541,Open,Low,2020-11-08,,
7542,Closed,Medium,2020-10-23,2023-06-01 16:07:55,22840.131944444445
7543,Closed,Critical,2021-03-25,2023-06-01 07:41:57,19159.699166666665
7544,Closed,High,2021-10-02,2023-06-01 11:41:59,14579.699722222222
7545,Pending Customer Response,Low,2021-02-15,,
7546,Open,Critical,2020-03-21,,
7547,Open,Medium,2021-08-29,,
7548,Closed,Medium,2021-05-15,2023-06-01 04:43:03,17932.7175
7549,Closed,High,2021-05-10,2023-06-01 15:33:04,18063.551111111112
7550,Closed,High,2021-09-15,2023-06-01 11:26:06,14987.435
7551,Pending Customer Response,Medium,2020-07-08,,
7552,Pending Customer Response,High,2021-03-03,,
7553,Pending Customer Response,High,2020-05-07,,
7554,Pending Customer Response,Medium,2020-12-27,,
7555,Open,Medium,2021-05-25,,
7556,Closed,Critical,2021-05-12,2023-06-01 09:12:13,18009.203611111112
7557,Pending Customer Response,Low,2021-10-31,,
7558,Closed,Low,2021-11-17,2023-06-01 11:14:15,13475.2375
7559,Closed,High,2020-05-31,2023-06-01 03:23:17,26307.388055555555
7560,Open,Medium,2021-05-14,,
7561,Open,Low,2020-11-13,,
7562,Open,Critical,2020-07-27,,
7563,Closed,Medium,2021-02-21,2023-06-01 18:37:23,19938.623055555556
7564,Pending Customer Response,Low,2021-01-28,,
7565,Pending Customer Response,Low,2020-06-04,,
7566,Pending Customer Response,Medium,2020-08-13,,
7567,Pending Customer Response,High,2020-02-20,,
7568,Closed,High,2020-08-06,2023-06-01 08:46:27,24704.774166666666
7569,Closed,Medium,2020-02-17,2023-06-01 16:53:29,28816.89138888889
7570,Open,High,2021-03-31,,
7571,Pending Customer Response,Medium,2020-10-03,,
7572,Open,Critical,2021-07-04,,
7573,Closed,High,2020-08-09,2023-06-01 23:27:35,24647.459722222222
7574,Pending Customer Response,Low,2020-08-09,,
7575,Open,Medium,2020-07-26,,
7576,Open,Low,2021-10-28,,
7577,Closed,Critical,2021-11-02,2023-06-01 12:15:39,13836.260833333334
7578,Open,High,2021-08-07,,
7579,Open,Medium,2021-12-21,,
7580,Pending Customer Response,Critical,2021-09-10,,
7581,Closed,Low,2021-09-22,2023-06-01 05:00:43,14813.011944444444
7582,Closed,High,2020-02-25,2023-06-01 08:07:44,28616.12888888889
7583,Pending Customer Response,Critical,2020-02-23,,
7584,Closed,Critical,2021-03-10,2023-06-01 05:50:48,19517.846666666668
7585,Open,Critical,2020-04-08,,
7586,Closed,High,2020-02-08,2023-06-01 05:55:51,29021.930833333332
7587,Pending Customer Response,Low,2020-04-13,,
7588,Pending Customer Response,Low,2021-11-04,,
7589,Closed,Critical,2021-03-23,2023-06-01 20:40:56,19220.68222222222
7590,Pending Customer Response,Critical,2020-11-27,,
7591,Closed,High,2021-09-16,2023-06-01 02:50:59,14954.849722222221
7592,Closed,Critical,2020-02-16,2023-06-01 05:17:00,28829.283333333333
7593,Open,Low,2021-05-08,,
7594,Pending Customer Response,Medium,2020-11-02,,
7595,Closed,High,2021-12-02,2023-06-01 23:13:04,13127.217777777778
7596,Closed,Medium,2021-11-16,2023-06-01 06:02:06,13494.035
7597,Pending Customer Response,Medium,2021-11-29,,
7598,Open,Low,2021-12-06,,
7599,Closed,Low,2020-06-17,2023-06-01 07:07:10,25903.119444444445
7600,Open,Low,2020-10-17,,
7601,Closed,High,2020-07-23,2023-06-01 15:02:14,25047.03722222222
7602,Closed,Critical,2020-02-12,2023-06-01 16:18:15,28936.304166666665
7603,Pending Customer Response,Critical,2021-01-16,,
7604,Closed,Medium,2020-08-24,2023-06-01 11:59:17,24275.988055555557
7605,Pending Customer Response,Medium,2020-06-11,,
7606,Open,Critical,2021-06-16,,
7607,Open,High,2021-06-30,,
7608,Open,Critical,2020-11-01,,
7609,Closed,Medium,2021-02-01,2023-06-01 16:25:24,20416.423333333332
7610,Closed,Critical,2020-04-01,2023-06-01 19:15:25,27763.256944444445
7611,Open,Medium,2020-07-05,,
7612,Open,Critical,2020-04-06,,
7613,Closed,Medium,2020-10-23,2023-06-01 03:48:31,22827.80861111111
7614,Open,Low,2021-04-11,,
7615,Closed,High,2020-03-27,2023-06-01 11:33:33,27875.559166666666
7616,Pending Customer Response,High,2021-08-11,,
7617,Open,High,2020-05-30,,
7618,Closed,Low,2021-04-12,2023-06-01 03:57:37,18723.960277777776
7619,Closed,Medium,2020-11-11,2023-06-01 12:06:38,22380.110555555555
7620,Pending Customer Response,Medium,2020-04-03,,
7621,Open,Medium,2020-06-04,,
7622,Pending Customer Response,High,2021-12-10,,
7623,Open,Low,2021-03-04,,
7624,Pending Customer Response,Low,2021-12-20,,
7625,Closed,Medium,2021-09-04,2023-06-01 16:05:45,15256.095833333333
7626,Pending Customer Response,Medium,2020-05-29,,
7627,Open,Critical,2020-10-31,,
7628,Closed,Low,2020-01-22,2023-06-01 12:01:48,29436.03
7629,Pending Customer Response,Low,2021-07-30,,
7630,Closed,Medium,2021-09-21,2023-06-01 11:40:50,14843.680555555555
7631,Open,Medium,2021-04-26,,
7632,Pending Customer Response,Medium,2020-01-28,,
7633,Pending Customer Response,Low,2020-02-07,,
7634,Open,Low,2020-10-02,,
7635,Closed,Critical,2020-10-26,2023-06-01 17:44:57,22769.74916666667
7636,Pending Customer Response,Low,2021-05-09,,
7637,Pending Customer Response,Critical,2021-08-16,,
7638,Pending Customer Response,High,2020-01-10,,
7639,Open,Low,2021-02-04,,
7640,Open,Low,2020-09-10,,
7641,Pending Customer Response,Medium,2020-06-29,,
7642,Pending Customer Response,Medium,2020-02-08,,
7643,Pending Customer Response,Low,2020-11-25,,
7644,Open,Critical,2021-02-02,,
7645,Closed,Critical,2021-06-17,2023-06-01 13:28:13,17149.47027777778
7646,Open,Critical,2020-05-28,,
7647,Closed,High,2021-03-28,2023-06-01 07:40:15,19087.670833333334
7648,Closed,High,2021-05-10,2023-06-01 14:53:17,18062.888055555555
7649,Closed,High,2020-02-21,2023-06-01 13:56:18,28717.93833333333
7650,Open,Medium,2021-12-22,,
7651,Open,Medium,2020-05-15,,
7652,Open,Critical,2021-09-24,,
7653,Pending Customer Response,Medium,2020-01-16,,
7654,Pending Customer Response,Critical,2021-04-22,,
7655,Closed,Low,2020-08-12,2023-06-01 09:32:24,24561.54
7656,Pending Customer Response,Critical,2020-12-16,,
7657,Open,Medium,2020-08-31,,
7658,Open,Critical,2021-10-22,,
7659,Open,Critical,2020-04-17,,
7660,Open,Medium,2021-12-30,,
7661,Closed,Low,2020-12-28,2023-06-01 06:16:32,21246.275555555556
7662,Closed,Medium,2021-07-16,2023-06-01 10:10:34,16450.176111111112
7663,Pending Customer Response,Medium,2020-11-22,,
7664,Open,Critical,2020-02-14,,
7665,Open,Critical,2021-12-07,,
7666,Closed,Medium,2020-09-20,2023-06-01 03:39:39,23619.66083333333
7667,Pending Customer Response,High,2021-02-04,,
7668,Pending Customer Response,Critical,2021-06-03,,
7669,Open,High,2020-06-09,,
7670,Open,Critical,2021-04-02,,
7671,Pending Customer Response,Low,2021-12-18,,
7672,Pending Customer Response,Critical,2021-12-14,,
7673,Open,Medium,2020-11-01,,
7674,Open,Critical,2021-08-17,,
7675,Pending Customer Response,Low,2020-10-25,,
7676,Closed,High,2020-03-25,2023-06-01 21:15:52,27933.264444444445
7677,Closed,Low,2020-04-01,2023-06-01 16:55:54,27760.931666666667
7678,Closed,Critical,2021-09-12,2023-06-01 15:01:56,15063.032222222222
7679,Closed,Critical,2020-08-27,2023-06-01 06:20:57,24198.349166666667
7680,Open,Critical,2020-04-29,,
7681,Open,Critical,2020-01-20,,
7682,Pending Customer Response,Low,2020-01-14,,
7683,Closed,Low,2021-03-27,2023-06-01 05:12:03,19109.200833333332
7684,Pending Customer Response,High,2020-07-26,,
7685,Pending Customer Response,High,2021-01-07,,
7686,Closed,High,2020-05-27,2023-06-01 12:37:07,26412.618611111113
7687,Closed,Medium,2021-11-12,2023-06-01 02:07:09,13586.119166666667
7688,Open,Critical,2021-09-10,,
7689,Pending Customer Response,Critical,2020-02-12,,
7690,Pending Customer Response,High,2020-12-26,,
7691,Pending Customer Response,Medium,2020-12-06,,
7692,Pending Customer Response,Medium,2021-03-24,,
